timestamp,U1,V1,W1
0,62.19,47.09,46.72
13,62.29,47.09,46.81
25,62.19,47.09,46.90
37,62.29,47.18,46.90
49,62.29,47.18,46.81
61,62.29,47.18,46.90
73,62.29,47.18,46.90
85,62.29,47.18,46.81
97,62.29,47.18,46.81
109,62.40,47.18,46.90
121,62.29,47.18,46.90
133,62.40,47.18,46.81
145,62.29,47.09,46.90
157,62.19,47.09,46.81
169,62.29,47.18,46.90
181,62.29,47.18,46.90
193,62.29,47.18,46.90
205,62.29,47.18,46.90
217,62.29,47.18,46.81
229,62.29,47.18,46.90
241,62.29,47.18,46.81
253,62.29,47.18,46.90
265,62.40,47.18,46.81
277,62.29,47.18,46.72
289,62.29,47.18,46.81
301,62.40,47.18,46.81
313,62.29,47.18,46.90
325,62.40,47.18,46.90
337,62.40,47.18,46.90
349,62.29,47.18,46.90
361,62.29,47.18,46.90
373,62.50,47.18,46.81
385,62.40,47.18,46.90
397,62.29,47.18,46.90
409,62.29,47.18,46.90
421,62.19,47.09,46.81
433,62.50,47.18,46.90
445,62.50,47.18,46.90
457,62.29,47.18,46.90
469,62.29,47.18,46.90
481,62.29,47.18,46.81
493,62.29,47.18,46.90
505,62.29,47.18,47.00
517,62.40,47.18,46.90
529,62.40,47.18,46.90
541,62.40,47.18,46.90
553,62.19,47.09,46.81
565,62.40,47.18,46.90
577,62.29,47.18,46.90
589,62.29,47.18,46.90
601,62.29,47.18,46.90
613,62.29,47.18,46.90
625,62.40,47.18,46.90
637,62.40,47.18,46.81
649,62.29,47.18,46.81
661,62.29,47.18,46.90
673,62.19,47.18,46.90
685,62.50,47.18,46.90
697,62.50,47.28,46.90
709,62.50,47.18,46.90
721,62.29,47.18,46.90
733,62.40,47.18,46.90
745,62.40,47.18,46.90
757,62.40,47.18,46.90
769,62.29,47.18,46.90
781,62.29,47.18,46.90
793,62.19,47.18,46.90
805,62.40,47.18,46.90
817,62.50,47.18,47.00
829,62.40,47.28,46.90
841,62.50,47.18,46.90
853,62.40,47.18,46.90
865,62.29,47.18,47.00
877,62.40,47.18,46.90
889,62.50,47.18,46.90
901,62.60,47.18,46.90
913,62.40,47.28,46.90
925,62.50,47.18,46.90
937,62.29,47.18,46.90
949,62.50,47.18,46.90
961,62.40,47.18,46.90
973,62.19,47.18,46.90
985,62.29,47.18,46.90
997,62.50,47.18,46.90
1009,62.29,47.18,46.90
1021,62.19,47.18,46.81
1033,62.29,47.18,46.90
1045,62.19,47.18,46.90
1057,62.50,47.18,46.90
1069,62.50,47.18,46.90
1081,62.60,47.18,46.90
1093,62.60,47.18,46.90
1105,62.40,47.18,46.90
1117,62.29,47.18,46.90
1129,62.29,47.18,46.90
1141,62.29,47.18,46.81
1153,62.40,47.18,46.90
1165,62.40,47.18,46.81
1177,62.40,47.28,47.00
1189,62.29,47.18,46.81
1201,62.19,47.18,46.90
1213,62.19,47.18,46.90
1225,62.50,47.18,46.90
1237,62.40,47.18,46.81
1249,62.19,47.09,46.90
1261,62.19,47.18,46.90
1273,62.70,47.28,46.90
1285,62.50,47.28,46.90
1297,62.50,47.18,46.90
1309,62.50,47.18,47.00
1321,62.40,47.18,46.90
1333,62.40,47.18,46.90
1345,62.40,47.18,46.90
1357,62.29,47.18,46.90
1369,62.29,47.18,46.90
1381,62.40,47.18,46.90
1393,62.40,47.18,46.90
1405,62.40,47.18,46.90
1417,62.40,47.18,46.90
1429,62.40,47.18,46.90
1441,62.29,47.18,46.90
1453,62.29,47.18,46.81
1465,62.29,47.18,46.90
1477,62.29,47.18,46.90
1489,62.19,47.09,46.90
1501,62.50,47.18,46.90
1513,62.40,47.18,46.90
1525,62.40,47.18,46.90
1537,62.60,47.18,46.90
1549,62.50,47.18,46.81
1561,62.29,47.18,46.90
1573,62.40,47.18,46.90
1585,62.29,47.18,46.90
1597,62.40,47.18,46.90
1609,62.40,47.18,46.90
1621,62.40,47.18,46.90
1633,62.50,47.18,46.90
1645,62.50,47.28,46.90
1657,62.40,47.18,46.90
1669,62.60,47.18,46.90
1681,62.40,47.18,46.90
1693,62.29,47.18,46.90
1705,62.19,47.18,46.90
1717,62.29,47.18,46.90
1729,62.29,47.18,46.90
1741,62.50,47.18,46.90
1753,62.29,47.18,46.90
1765,62.29,47.18,46.90
1777,62.29,47.18,46.90
1789,62.29,47.18,46.90
1801,62.19,47.18,46.90
1813,62.40,47.18,46.90
1825,62.29,47.18,46.90
1837,62.29,47.18,46.90
1849,62.50,47.18,46.81
1861,62.29,47.18,46.90
1873,62.29,47.18,46.90
1885,62.29,47.18,46.90
1897,62.29,47.18,46.81
1909,62.50,47.18,46.90
1921,62.19,47.18,46.81
1933,62.40,47.18,46.81
1945,62.19,47.18,47.00
1957,62.29,47.18,46.90
1969,62.29,47.18,46.90
1981,62.40,47.18,46.90
1993,62.40,47.18,46.90
2005,62.40,47.18,46.90
2017,62.19,47.18,46.90
2029,62.40,47.18,46.90
2041,62.19,47.18,46.81
2053,62.40,47.18,46.90
2065,62.19,47.18,46.90
2077,62.19,47.18,46.90
2089,62.19,47.18,46.90
2101,62.40,47.18,46.90
2113,62.29,47.18,46.90
2125,62.29,47.18,46.81
2137,62.29,47.28,46.90
2149,62.19,47.18,47.00
2161,62.40,47.18,46.90
2173,62.50,47.18,46.90
2185,62.19,47.18,46.90
2197,62.40,47.18,46.90
2209,62.19,47.18,46.90
2221,62.19,47.18,46.81
2233,62.40,47.18,46.90
2245,62.40,47.18,46.81
2257,62.40,47.18,46.90
2269,62.40,47.18,46.90
2281,62.60,47.18,47.00
2293,62.29,47.28,46.90
2305,62.40,47.18,46.90
2317,62.29,47.18,46.90
2329,62.70,47.18,46.90
2341,62.40,47.18,46.90
2353,62.40,47.18,46.90
2365,62.50,47.18,46.90
2377,62.29,47.18,46.90
2389,62.40,47.28,46.90
2401,62.40,47.28,46.90
2413,62.50,47.18,46.90
2425,62.29,47.18,46.90
2437,62.50,47.18,46.90
2449,62.40,47.28,46.90
2461,62.40,47.18,46.90
2473,62.19,47.18,46.90
2485,62.50,47.18,47.00
2497,62.50,47.18,46.90
2509,62.50,47.18,47.00
2521,62.40,47.18,46.81
2533,62.40,47.28,46.90
2545,62.29,47.18,46.90
2557,62.40,47.18,46.90
2569,62.50,47.18,46.90
2581,62.50,47.18,46.90
2593,62.60,47.18,46.90
2605,62.50,47.28,46.90
2617,62.50,47.18,46.90
2629,62.50,47.18,47.00
2641,62.60,47.28,46.90
2653,62.50,47.18,46.90
2665,62.40,47.28,46.90
2677,62.19,47.18,46.90
2689,62.50,47.18,46.90
2701,62.60,47.18,46.90
2713,62.40,47.18,46.90
2725,62.40,47.18,46.90
2737,62.50,47.18,46.90
2749,62.40,47.18,46.90
2761,62.19,47.18,46.90
2773,62.40,47.18,46.90
2785,62.40,47.18,46.90
2797,62.40,47.18,46.90
2809,62.40,47.18,46.90
2821,62.29,47.28,46.90
2833,62.29,47.18,46.81
2845,62.40,47.18,46.90
2857,62.40,47.18,46.81
2869,62.40,47.18,46.90
2881,62.29,47.18,46.81
2893,62.29,47.18,46.90
2905,62.29,47.18,46.90
2917,62.40,47.18,47.00
2929,62.40,47.18,46.90
2941,62.60,47.18,47.00
2953,62.29,47.18,46.90
2965,62.40,47.18,46.90
2977,62.40,47.18,46.90
2989,62.50,47.18,46.90
3001,62.50,47.18,46.90
3013,62.50,47.18,46.90
3025,62.40,47.18,46.90
3037,62.40,47.18,46.90
3049,62.50,47.18,47.00
3061,62.50,47.18,46.90
3073,62.50,47.18,46.90
3085,62.50,47.28,47.00
3097,62.50,47.28,47.00
3109,62.50,47.18,47.00
3121,62.50,47.18,47.00
3133,62.60,47.28,46.90
3145,62.60,47.28,47.00
3157,62.70,47.28,46.90
3169,62.40,47.18,47.00
3181,62.50,47.18,47.00
3193,62.50,47.28,47.00
3205,62.40,47.18,46.90
3217,62.60,47.28,47.00
3229,62.60,47.18,46.90
3241,62.29,47.18,46.90
3253,62.40,47.18,46.90
3265,62.50,47.28,46.90
3277,62.29,47.18,46.90
3289,62.40,47.18,46.90
3301,62.40,47.18,46.90
3313,62.60,47.18,47.00
3325,62.40,47.18,46.90
3337,62.19,47.18,46.90
3349,62.60,47.18,46.90
3361,62.50,47.28,46.90
3373,62.50,47.28,46.90
3385,62.29,47.28,47.00
3397,62.40,47.18,46.90
3409,62.40,47.18,46.90
3421,62.40,47.18,46.90
3433,62.40,47.18,46.90
3445,62.40,47.18,46.90
3457,62.29,47.18,47.00
3469,62.50,47.18,46.90
3481,62.40,47.18,46.90
3493,62.50,47.18,46.90
3505,62.40,47.18,46.90
3517,62.50,47.18,47.00
3529,62.29,47.18,46.81
3541,62.60,47.18,46.90
3553,62.29,47.18,46.90
3565,62.29,47.18,47.00
3577,62.50,47.18,47.00
3589,62.60,47.28,46.90
3601,62.50,47.18,46.90
3613,62.60,47.18,46.90
3625,62.29,47.18,46.90
3637,62.29,47.18,46.90
3649,62.50,47.18,46.90
3661,62.40,47.18,46.90
3673,62.40,47.18,46.90
3685,62.60,47.18,46.90
3697,62.50,47.18,46.90
3709,62.70,47.18,47.00
3721,62.50,47.28,47.00
3733,62.60,47.28,47.00
3745,62.50,47.18,46.90
3757,62.40,47.28,46.90
3769,62.60,47.18,46.90
3781,62.50,47.18,47.00
3793,62.29,47.18,46.90
