timestamp,U1,V1,W1
0,47.47,47.00,61.47
13,47.56,47.00,61.47
25,47.56,47.00,61.47
37,47.65,47.09,61.47
49,47.65,47.09,61.47
61,47.65,47.09,61.47
73,47.65,47.09,61.47
85,47.65,47.09,61.47
97,47.65,47.00,61.58
109,47.65,47.09,61.58
121,47.65,47.09,61.47
133,47.65,47.09,61.47
145,47.65,47.09,61.47
157,47.65,47.09,61.58
169,47.56,47.09,61.47
181,47.65,47.00,61.47
193,47.56,47.09,61.47
205,47.65,47.09,61.58
217,47.65,47.09,61.47
229,47.65,47.09,61.47
241,47.65,47.09,61.58
253,47.65,47.09,61.47
265,47.65,47.09,61.58
277,47.65,47.09,61.58
289,47.65,47.09,61.58
301,47.65,47.09,61.47
313,47.65,47.09,61.47
325,47.65,47.09,61.47
337,47.65,47.09,61.58
349,47.65,47.09,61.47
361,47.65,47.09,61.58
373,47.65,47.09,61.58
385,47.65,47.09,61.47
397,47.56,47.09,61.58
409,47.65,47.09,61.58
421,47.65,47.09,61.58
433,47.65,47.09,61.47
445,47.65,47.09,61.47
457,47.65,47.09,61.58
469,47.65,47.09,61.58
481,47.65,47.09,61.58
493,47.56,47.00,61.47
505,47.65,47.09,61.58
517,47.65,47.09,61.47
529,47.56,47.09,61.47
541,47.65,47.09,61.47
553,47.65,47.09,61.47
565,47.65,47.09,61.47
577,47.56,47.09,61.47
589,47.56,47.00,61.47
601,47.65,47.09,61.58
613,47.65,47.09,61.47
625,47.65,47.00,61.47
637,47.65,47.09,61.47
649,47.65,47.09,61.47
661,47.65,47.09,61.47
673,47.65,47.09,61.47
685,47.65,47.09,61.47
697,47.65,47.09,61.58
709,47.65,47.00,61.47
721,47.65,47.09,61.47
733,47.65,47.09,61.47
745,47.65,47.09,61.47
757,47.65,47.09,61.47
769,47.65,47.09,61.58
781,47.65,47.09,61.58
793,47.65,47.09,61.58
805,47.65,47.09,61.47
817,47.65,47.09,61.47
829,47.56,47.00,61.47
841,47.65,47.09,61.58
853,47.65,47.09,61.47
865,47.65,47.09,61.58
877,47.65,47.09,61.47
889,47.65,47.00,61.47
901,47.65,47.09,61.47
913,47.65,47.09,61.58
925,47.65,47.09,61.47
937,47.56,47.09,61.47
949,47.65,47.09,61.47
961,47.65,47.00,61.58
973,47.65,47.09,61.47
985,47.56,47.09,61.47
997,47.65,47.09,61.47
1009,47.65,47.09,61.58
1021,47.65,47.09,61.47
1033,47.65,47.09,61.47
1045,47.56,47.09,61.47
1057,47.65,47.09,61.58
1069,47.65,47.09,61.47
1081,47.65,47.09,61.47
1093,47.56,47.00,61.47
1105,47.65,47.09,61.47
1117,47.65,47.09,61.47
1129,47.65,47.09,61.58
1141,47.65,47.09,61.47
1153,47.65,47.09,61.47
1165,47.56,47.09,61.58
1177,47.65,47.09,61.47
1189,47.65,47.09,61.47
1201,47.65,47.09,61.58
1213,47.65,47.09,61.58
1225,47.65,47.00,61.47
1237,47.65,47.09,61.47
1249,47.56,47.09,61.47
1261,47.65,47.09,61.58
1273,47.65,47.09,61.58
1285,47.65,47.09,61.47
1297,47.65,47.09,61.47
1309,47.65,47.09,61.58
1321,47.65,47.09,61.58
1333,47.65,47.00,61.47
1345,47.56,47.09,61.47
1357,47.56,47.00,61.47
1369,47.65,47.09,61.58
1381,47.56,47.09,61.47
1393,47.65,47.09,61.47
1405,47.65,47.09,61.47
1417,47.65,47.09,61.47
1429,47.65,47.00,61.47
1441,47.65,47.09,61.58
1453,47.65,47.09,61.58
1465,47.56,47.09,61.47
1477,47.65,47.00,61.47
1489,47.65,47.09,61.47
1501,47.65,47.09,61.58
1513,47.65,47.09,61.58
1525,47.65,47.09,61.47
1537,47.65,47.09,61.47
1549,47.65,47.09,61.58
1561,47.65,47.09,61.47
1573,47.56,47.09,61.47
1585,47.65,47.00,61.47
1597,47.65,47.09,61.58
1609,47.65,47.09,61.47
1621,47.65,47.09,61.58
1633,47.65,47.09,61.58
1645,47.65,47.09,61.47
1657,47.65,47.09,61.58
1669,47.65,47.09,61.58
1681,47.65,47.00,61.58
1693,47.65,47.09,61.47
1705,47.65,47.09,61.58
1717,47.65,47.09,61.58
1729,47.65,47.09,61.47
1741,47.65,47.09,61.47
1753,47.65,47.09,61.58
1765,47.65,47.09,61.58
1777,47.56,47.09,61.47
1789,47.65,47.09,61.47
1801,47.65,47.09,61.47
1813,47.65,47.09,61.58
1825,47.65,47.00,61.47
1837,47.65,47.00,61.58
1849,47.65,47.00,61.58
1861,47.65,47.09,61.58
1873,47.65,47.09,61.47
1885,47.56,47.09,61.47
1897,47.65,47.09,61.58
1909,47.65,47.09,61.47
1921,47.65,47.09,61.47
1933,47.65,47.09,61.58
1945,47.56,47.09,61.47
1957,47.65,47.00,61.58
1969,47.56,47.09,61.58
1981,47.65,47.09,61.58
1993,47.65,47.09,61.58
2005,47.65,47.09,61.58
2017,47.56,47.09,61.58
2029,47.56,47.09,61.58
2041,47.56,47.09,61.58
2053,47.65,47.09,61.58
2065,47.65,47.09,61.47
2077,47.65,47.09,61.58
2089,47.65,47.09,61.58
2101,47.65,47.09,61.47
2113,47.65,47.00,61.58
2125,47.65,47.09,61.58
2137,47.65,47.09,61.47
2149,47.56,47.09,61.47
2161,47.65,47.09,61.47
2173,47.56,47.09,61.47
2185,47.65,47.09,61.47
2197,47.65,47.09,61.47
2209,47.65,47.09,61.47
2221,47.65,47.09,61.47
2233,47.65,47.09,61.47
2245,47.65,47.00,61.47
2257,47.56,47.09,61.47
2269,47.56,47.00,61.47
2281,47.65,47.09,61.58
2293,47.65,47.09,61.47
2305,47.56,47.09,61.47
2317,47.65,47.00,61.58
2329,47.56,47.00,61.47
2341,47.65,47.09,61.47
2353,47.65,47.09,61.47
2365,47.65,47.00,61.47
2377,47.56,47.09,61.47
2389,47.65,47.09,61.58
2401,47.65,47.09,61.58
2413,47.65,47.00,61.47
2425,47.65,47.09,61.58
2437,47.65,47.09,61.58
2449,47.65,47.09,61.47
2461,47.65,47.09,61.58
2473,47.56,47.09,61.47
2485,47.65,47.00,61.58
2497,47.65,47.09,61.58
2509,47.65,47.09,61.47
2521,47.65,47.09,61.58
2533,47.65,47.09,61.47
2545,47.65,47.09,61.47
2557,47.65,47.09,61.47
2569,47.65,47.09,61.58
2581,47.65,47.09,61.47
2593,47.56,47.00,61.47
2605,47.56,47.00,61.47
2617,47.56,47.00,61.47
2629,47.65,47.00,61.47
2641,47.56,47.09,61.47
2653,47.65,47.09,61.58
2665,47.65,47.09,61.58
2677,47.65,47.09,61.47
2689,47.65,47.09,61.47
2701,47.65,47.09,61.58
2713,47.65,47.09,61.58
2725,47.65,47.09,61.47
