timestamp,U1,V1,W1
0,47.47,47.28,47.09
13,47.47,47.28,47.18
25,47.47,47.28,47.09
37,47.56,47.28,47.09
49,47.47,47.28,47.09
61,47.56,47.28,47.09
73,47.47,47.18,47.09
85,47.47,47.28,47.09
97,47.56,47.28,47.09
109,47.47,47.28,47.09
121,47.56,47.28,47.09
133,47.47,47.28,47.09
145,47.47,47.28,47.09
157,47.56,47.28,47.09
169,47.47,47.28,47.09
181,47.47,47.28,47.18
193,47.47,47.28,47.18
205,47.47,47.28,47.09
217,47.56,47.28,47.09
229,47.47,47.28,47.09
241,47.56,47.28,47.09
253,47.47,47.28,47.09
265,47.47,47.28,47.09
277,47.56,47.28,47.18
289,47.56,47.28,47.09
301,47.47,47.28,47.09
313,47.56,47.28,47.18
325,47.56,47.28,47.18
337,47.56,47.28,47.09
349,47.47,47.28,47.09
361,47.56,47.28,47.18
373,47.56,47.28,47.09
385,47.47,47.28,47.18
397,47.56,47.28,47.18
409,47.47,47.28,47.18
421,47.56,47.28,47.18
433,47.56,47.37,47.18
445,47.56,47.28,47.09
457,47.56,47.28,47.18
469,47.56,47.28,47.18
481,47.56,47.28,47.09
493,47.56,47.28,47.09
505,47.47,47.28,47.09
517,47.47,47.28,47.09
529,47.47,47.28,47.09
541,47.56,47.28,47.18
553,47.56,47.28,47.09
565,47.47,47.28,47.09
577,47.47,47.28,47.09
589,47.47,47.28,47.09
601,47.47,47.28,47.09
613,47.47,47.28,47.09
625,47.47,47.28,47.18
637,47.56,47.28,47.09
649,47.47,47.28,47.09
661,47.47,47.28,47.09
673,47.56,47.28,47.09
685,47.47,47.28,47.18
697,47.56,47.28,47.09
709,47.47,47.28,47.09
721,47.56,47.28,47.09
733,47.47,47.28,47.09
745,47.47,47.28,47.09
757,47.47,47.28,47.09
769,47.47,47.28,47.09
781,47.56,47.28,47.09
793,47.56,47.28,47.09
805,47.56,47.28,47.09
817,47.56,47.28,47.09
829,47.47,47.28,47.18
841,47.47,47.28,47.18
853,47.56,47.28,47.18
865,47.56,47.37,47.18
877,47.56,47.28,47.18
889,47.56,47.28,47.18
901,47.56,47.28,47.18
913,47.56,47.28,47.09
925,47.56,47.28,47.18
937,47.47,47.28,47.18
949,47.56,47.28,47.18
961,47.47,47.28,47.09
973,47.47,47.28,47.09
985,47.56,47.28,47.18
997,47.47,47.28,47.18
1009,47.47,47.28,47.09
1021,47.56,47.28,47.18
1033,47.47,47.28,47.09
1045,47.47,47.28,47.09
1057,47.56,47.28,47.09
1069,47.56,47.28,47.18
1081,47.56,47.28,47.18
1093,47.47,47.28,47.09
1105,47.47,47.28,47.18
1117,47.56,47.28,47.09
1129,47.56,47.28,47.18
1141,47.56,47.28,47.09
1153,47.47,47.18,47.09
1165,47.47,47.28,47.09
1177,47.47,47.28,47.09
1189,47.47,47.28,47.09
1201,47.56,47.28,47.09
1213,47.47,47.28,47.09
1225,47.56,47.28,47.18
1237,47.56,47.28,47.18
1249,47.47,47.28,47.18
1261,47.56,47.28,47.18
1273,47.56,47.28,47.09
1285,47.56,47.28,47.09
1297,47.56,47.28,47.18
1309,47.47,47.28,47.18
1321,47.47,47.28,47.09
1333,47.47,47.28,47.09
1345,47.56,47.28,47.18
1357,47.56,47.28,47.18
1369,47.56,47.28,47.09
1381,47.56,47.28,47.09
1393,47.56,47.28,47.18
1405,47.56,47.28,47.09
1417,47.47,47.28,47.09
1429,47.56,47.28,47.18
1441,47.47,47.28,47.09
1453,47.56,47.28,47.09
1465,47.47,47.28,47.09
1477,47.56,47.28,47.18
1489,47.56,47.28,47.18
1501,47.56,47.28,47.09
1513,47.47,47.28,47.18
1525,47.56,47.28,47.18
1537,47.56,47.28,47.18
1549,47.56,47.28,47.18
1561,47.56,47.28,47.18
1573,47.56,47.28,47.18
1585,47.56,47.28,47.09
1597,47.56,47.37,47.18
1609,47.56,47.28,47.18
1621,47.56,47.28,47.18
1633,47.56,47.28,47.18
1645,47.47,47.28,47.09
1657,47.56,47.28,47.18
1669,47.56,47.28,47.18
1681,47.56,47.28,47.18
1693,47.56,47.28,47.09
1705,47.56,47.28,47.18
1717,47.56,47.28,47.18
1729,47.56,47.28,47.18
1741,47.56,47.37,47.18
1753,47.56,47.28,47.18
1765,47.56,47.28,47.18
1777,47.56,47.28,47.18
1789,47.56,47.28,47.09
1801,47.56,47.28,47.09
1813,47.47,47.28,47.09
1825,47.56,47.28,47.09
1837,47.56,47.28,47.09
1849,47.47,47.28,47.18
1861,47.56,47.28,47.09
1873,47.47,47.28,47.18
1885,47.56,47.28,47.18
1897,47.56,47.28,47.18
1909,47.56,47.28,47.09
1921,47.56,47.28,47.18
1933,47.56,47.28,47.18
1945,47.56,47.28,47.09
1957,47.56,47.28,47.09
1969,47.56,47.28,47.18
1981,47.56,47.28,47.09
1993,47.47,47.28,47.09
2005,47.56,47.28,47.09
2017,47.56,47.28,47.18
2029,47.56,47.28,47.18
2041,47.56,47.28,47.09
2053,47.47,47.28,47.09
2065,47.47,47.28,47.09
2077,47.56,47.28,47.09
2089,47.56,47.28,47.09
2101,47.47,47.28,47.18
2113,47.56,47.28,47.18
2125,47.56,47.28,47.18
2137,47.47,47.28,47.18
2149,47.47,47.28,47.18
2161,47.56,47.28,47.09
2173,47.47,47.28,47.18
2185,47.56,47.28,47.18
2197,47.56,47.28,47.09
2209,47.56,47.28,47.09
2221,47.56,47.28,47.18
2233,47.56,47.28,47.18
2245,47.56,47.28,47.18
2257,47.47,47.28,47.18
2269,47.56,47.28,47.18
2281,47.56,47.28,47.09
2293,47.56,47.28,47.18
2305,47.56,47.28,47.09
2317,47.47,47.28,47.09
2329,47.47,47.28,47.09
2341,47.56,47.28,47.18
2353,47.56,47.28,47.18
2365,47.56,47.28,47.18
2377,47.47,47.28,47.09
2389,47.47,47.28,47.18
2401,47.56,47.28,47.09
2413,47.47,47.28,47.09
2425,47.56,47.28,47.09
2437,47.56,47.28,47.18
2449,47.56,47.28,47.09
2461,47.47,47.28,47.09
2473,47.47,47.28,47.18
2485,47.56,47.28,47.18
2497,47.56,47.28,47.18
2509,47.47,47.28,47.09
2521,47.56,47.28,47.18
2533,47.56,47.37,47.18
2545,47.47,47.28,47.18
2557,47.56,47.28,47.18
2569,47.56,47.28,47.18
2581,47.56,47.28,47.18
2593,47.56,47.28,47.09
2605,47.47,47.28,47.09
2617,47.56,47.28,47.18
2629,47.56,47.28,47.18
2641,47.56,47.28,47.18
2653,47.56,47.28,47.18
2665,47.56,47.28,47.09
