timestamp,U1,V1,W1
0,47.37,47.18,47.09
13,47.37,47.28,47.09
25,47.37,47.28,47.09
37,47.37,47.18,47.09
49,47.37,47.28,47.09
61,47.37,47.28,47.09
73,47.37,47.28,47.09
85,47.37,47.28,47.09
97,47.37,47.18,47.09
109,47.37,47.28,47.09
121,47.37,47.28,47.09
133,47.37,47.28,47.09
145,47.37,47.28,47.09
157,47.37,47.28,47.09
169,47.37,47.28,47.09
181,47.37,47.28,47.09
193,47.37,47.28,47.09
205,47.37,47.28,47.09
217,47.37,47.28,47.18
229,47.37,47.28,47.18
241,47.47,47.28,47.09
253,47.37,47.28,47.09
265,47.37,47.28,47.09
277,47.47,47.28,47.09
289,47.37,47.18,47.09
301,47.37,47.28,47.09
313,47.47,47.28,47.09
325,47.37,47.28,47.09
337,47.47,47.28,47.18
349,47.47,47.28,47.09
361,47.37,47.28,47.09
373,47.37,47.28,47.18
385,47.37,47.28,47.09
397,47.47,47.28,47.09
409,47.37,47.18,47.09
421,47.37,47.28,47.09
433,47.37,47.28,47.09
445,47.47,47.28,47.18
457,47.37,47.18,47.18
469,47.37,47.28,47.09
481,47.37,47.28,47.09
493,47.37,47.18,47.09
505,47.37,47.28,47.09
517,47.47,47.28,47.09
529,47.37,47.28,47.09
541,47.37,47.18,47.09
553,47.47,47.28,47.18
565,47.37,47.28,47.09
577,47.47,47.28,47.09
589,47.47,47.28,47.18
601,47.37,47.28,47.09
613,47.47,47.28,47.09
625,47.37,47.28,47.09
637,47.47,47.28,47.09
649,47.37,47.28,47.09
661,47.37,47.28,47.09
673,47.37,47.28,47.09
685,47.47,47.28,47.09
697,47.47,47.28,47.09
709,47.47,47.28,47.18
721,47.47,47.28,47.09
733,47.37,47.18,47.09
745,47.37,47.28,47.09
757,47.37,47.28,47.09
769,47.37,47.28,47.09
781,47.37,47.28,47.09
793,47.37,47.28,47.09
805,47.37,47.28,47.09
817,47.37,47.18,47.09
829,47.47,47.28,47.09
841,47.37,47.28,47.09
853,47.47,47.28,47.09
865,47.37,47.28,47.09
877,47.37,47.28,47.18
889,47.47,47.28,47.18
901,47.47,47.28,47.09
913,47.47,47.28,47.09
925,47.37,47.37,47.18
937,47.47,47.28,47.18
949,47.47,47.28,47.18
961,47.47,47.28,47.28
973,47.47,47.28,47.18
985,47.47,47.37,47.18
997,47.47,47.28,47.18
1009,47.47,47.28,47.09
1021,47.37,47.28,47.09
1033,47.47,47.28,47.18
1045,47.37,47.28,47.09
1057,47.47,47.28,47.09
1069,47.37,47.28,47.18
1081,47.47,47.28,47.18
1093,47.37,47.28,47.09
1105,47.37,47.28,47.09
1117,47.47,47.28,47.09
1129,47.47,47.28,47.18
1141,47.37,47.28,47.09
1153,47.37,47.28,47.09
1165,47.47,47.28,47.18
1177,47.37,47.28,47.09
1189,47.47,47.28,47.09
1201,47.47,47.28,47.09
1213,47.47,47.28,47.09
1225,47.37,47.28,47.18
1237,47.47,47.28,47.09
1249,47.47,47.28,47.09
1261,47.47,47.28,47.09
1273,47.37,47.28,47.18
1285,47.47,47.28,47.09
1297,47.47,47.28,47.18
1309,47.37,47.28,47.09
1321,47.47,47.28,47.09
1333,47.37,47.28,47.18
1345,47.47,47.28,47.18
1357,47.47,47.28,47.09
