timestamp,U1,V1,W1
0,47.47,47.18,10.01
13,47.47,47.18,10.01
25,47.47,47.18,10.01
37,47.56,47.18,10.01
49,47.56,47.28,10.01
61,47.56,47.18,10.08
73,47.56,47.28,10.08
85,47.56,47.28,10.08
97,47.56,47.18,10.08
109,47.56,47.28,10.08
121,47.47,47.18,10.01
133,47.56,47.18,10.01
145,47.56,47.28,10.01
157,47.56,47.28,10.01
169,47.56,47.18,10.01
181,47.56,47.18,10.01
193,47.56,47.18,10.01
205,47.65,47.28,10.08
217,47.56,47.18,10.08
229,47.56,47.18,10.08
241,47.56,47.28,10.01
253,47.56,47.28,10.01
265,47.56,47.28,10.08
277,47.56,47.28,10.08
289,47.47,47.18,10.08
301,47.56,47.18,10.01
313,47.56,47.28,10.08
325,47.56,47.28,10.01
337,47.56,47.28,10.08
349,47.47,47.28,10.08
361,47.56,47.28,10.08
373,47.56,47.28,10.01
385,47.56,47.28,10.08
397,47.56,47.18,10.01
409,47.56,47.18,10.01
421,47.56,47.28,10.08
433,47.56,47.18,10.01
445,47.56,47.18,10.01
457,47.56,47.28,10.08
469,47.47,47.28,10.08
481,47.56,47.28,10.01
493,47.56,47.28,10.08
505,47.56,47.18,10.08
517,47.56,47.28,10.08
529,47.56,47.28,10.01
541,47.56,47.28,10.08
553,47.56,47.28,10.01
565,47.56,47.18,10.08
577,47.65,47.28,10.08
589,47.47,47.28,10.08
601,47.56,47.28,10.01
613,47.56,47.28,10.01
625,47.56,47.28,10.08
637,47.56,47.28,10.08
649,47.47,47.18,10.08
661,47.56,47.28,10.08
673,47.56,47.28,10.08
685,47.56,47.28,10.08
697,47.56,47.28,10.08
709,47.56,47.28,10.08
721,47.56,47.28,10.01
733,47.56,47.18,10.08
745,47.56,47.18,10.08
757,47.56,47.28,10.08
769,47.56,47.28,10.08
781,47.56,47.28,10.08
793,47.65,47.28,10.08
805,47.56,47.28,10.08
817,47.56,47.28,10.08
829,47.56,47.28,10.08
841,47.56,47.28,10.08
853,47.56,47.28,10.08
865,47.56,47.28,10.08
877,47.56,47.28,10.08
889,47.65,47.28,10.08
901,47.56,47.28,10.08
913,47.56,47.28,10.08
925,47.56,47.28,10.08
937,47.56,47.28,10.08
949,47.56,47.28,10.08
961,47.56,47.28,10.08
973,47.65,47.28,10.08
985,47.56,47.28,10.08
997,47.56,47.28,10.08
1009,47.56,47.28,10.08
1021,47.56,47.28,10.08
1033,47.56,47.28,10.08
1045,47.56,47.28,10.01
1057,47.56,47.28,10.01
1069,47.56,47.28,10.08
1081,47.56,47.28,10.08
1093,47.56,47.28,10.01
1105,47.56,47.28,10.08
1117,47.56,47.28,10.08
1129,47.56,47.28,10.08
1141,47.47,47.28,10.08
1153,47.56,47.28,10.08
1165,47.56,47.28,10.01
1177,47.56,47.28,10.08
1189,47.56,47.28,10.08
1201,47.56,47.28,10.08
1213,47.56,47.28,10.08
1225,47.56,47.18,10.01
1237,47.56,47.28,10.08
1249,47.56,47.28,10.08
1261,47.56,47.28,10.08
1273,47.56,47.28,10.08
1285,47.56,47.28,10.01
1297,47.56,47.28,10.08
1309,47.56,47.28,10.08
1321,47.56,47.28,10.08
1333,47.56,47.28,10.08
1345,47.56,47.18,10.08
1357,47.56,47.18,10.08
1369,47.56,47.28,10.08
1381,47.56,47.28,10.01
1393,47.47,47.18,10.08
1405,47.56,47.28,10.08
1417,47.56,47.28,10.08
1429,47.56,47.28,10.08
1441,47.56,47.28,10.08
1453,47.56,47.28,10.01
1465,47.56,47.28,10.01
1477,47.56,47.18,10.01
1489,47.56,47.18,10.08
1501,47.56,47.28,10.01
1513,47.56,47.18,10.08
1525,47.56,47.28,10.08
1537,47.56,47.28,10.08
1549,47.56,47.28,10.08
1561,47.56,47.28,10.08
1573,47.56,47.28,10.08
1585,47.56,47.28,10.01
1597,47.56,47.28,10.08
1609,47.56,47.28,10.01
1621,47.56,47.28,10.08
1633,47.56,47.28,10.08
1645,47.56,47.28,10.08
1657,47.56,47.28,10.08
1669,47.65,47.28,10.08
1681,47.56,47.28,10.08
1693,47.56,47.28,10.08
1705,47.47,47.28,10.08
1717,47.56,47.28,10.08
1729,47.65,47.28,10.08
1741,47.56,47.28,10.08
1753,47.56,47.28,10.08
1765,47.56,47.18,10.08
1777,47.65,47.28,10.08
1789,47.56,47.28,10.08
1801,47.56,47.28,10.01
1813,47.56,47.18,10.08
1825,47.56,47.28,10.08
1837,47.56,47.28,10.08
1849,47.56,47.28,10.01
1861,47.56,47.28,10.01
1873,47.56,47.28,10.08
1885,47.56,47.28,10.08
1897,47.56,47.28,10.08
1909,47.56,47.28,10.08
1921,47.56,47.28,10.08
1933,47.56,47.28,10.08
1945,47.56,47.28,10.01
1957,47.56,47.28,10.08
1969,47.56,47.28,10.08
1981,47.56,47.28,10.08
1993,47.56,47.28,10.08
2005,47.56,47.18,10.08
2017,47.56,47.28,10.08
