timestamp,U1,V1,W1
0,61.78,61.58,61.47
13,61.78,61.58,61.37
25,61.88,61.58,61.37
37,61.78,61.58,61.47
49,61.78,61.58,61.47
61,61.78,61.58,61.47
73,61.88,61.58,61.47
85,61.88,61.68,61.47
97,61.88,61.68,61.47
109,61.78,61.58,61.47
121,61.88,61.68,61.47
133,61.88,61.58,61.47
145,61.88,61.58,61.47
157,61.88,61.58,61.47
169,61.88,61.58,61.47
181,61.88,61.68,61.47
193,61.78,61.58,61.47
205,61.88,61.58,61.47
217,61.88,61.68,61.47
229,61.88,61.58,61.47
241,61.88,61.68,61.47
253,61.88,61.68,61.47
265,61.88,61.68,61.47
277,61.88,61.58,61.47
289,61.88,61.68,61.47
301,61.88,61.68,61.47
313,61.88,61.68,61.58
325,61.88,61.68,61.58
337,61.88,61.68,61.58
349,61.88,61.68,61.47
361,61.88,61.68,61.58
373,61.88,61.68,61.58
385,61.88,61.68,61.47
397,61.88,61.68,61.47
409,61.88,61.58,61.47
421,61.88,61.68,61.47
433,61.88,61.68,61.58
445,61.88,61.68,61.47
457,61.88,61.58,61.47
469,61.88,61.68,61.47
481,61.88,61.68,61.47
493,61.88,61.58,61.47
505,61.88,61.68,61.58
517,61.88,61.68,61.47
529,61.88,61.68,61.58
541,61.88,61.58,61.47
553,61.88,61.68,61.47
565,61.88,61.68,61.58
577,61.88,61.68,61.58
589,61.88,61.58,61.47
601,61.88,61.68,61.58
613,61.88,61.68,61.47
625,61.88,61.68,61.47
637,61.99,61.68,61.47
649,61.88,61.68,61.58
661,61.88,61.68,61.47
673,61.88,61.68,61.47
685,61.88,61.58,61.47
697,61.88,61.68,61.47
709,61.88,61.68,61.47
721,61.88,61.58,61.47
733,61.88,61.68,61.47
745,61.88,61.68,61.47
757,61.88,61.68,61.47
769,61.88,61.58,61.47
781,61.88,61.68,61.47
793,61.88,61.68,61.47
805,61.88,61.58,61.47
817,61.78,61.68,61.47
829,61.88,61.68,61.47
841,61.88,61.68,61.47
853,61.88,61.68,61.47
865,61.88,61.68,61.47
877,61.78,61.68,61.47
889,61.88,61.68,61.58
901,61.88,61.68,61.47
913,61.99,61.68,61.47
925,61.88,61.68,61.58
937,61.88,61.68,61.47
949,61.88,61.68,61.47
961,61.78,61.58,61.47
973,61.78,61.68,61.47
985,61.88,61.68,61.47
997,61.88,61.58,61.47
1009,61.88,61.58,61.47
1021,61.88,61.58,61.47
1033,61.78,61.58,61.47
1045,61.88,61.68,61.47
1057,61.88,61.58,61.47
1069,61.78,61.58,61.47
1081,61.88,61.68,61.47
1093,61.88,61.68,61.47
1105,61.88,61.68,61.58
1117,61.88,61.68,61.47
1129,61.88,61.68,61.47
1141,61.88,61.68,61.47
1153,61.88,61.68,61.47
1165,61.88,61.68,61.47
1177,61.88,61.68,61.47
1189,61.88,61.68,61.47
1201,61.88,61.68,61.47
1213,61.88,61.58,61.47
1225,61.88,61.58,61.47
1237,61.88,61.58,61.47
1249,61.88,61.68,61.58
1261,61.88,61.68,61.47
1273,61.88,61.58,61.47
1285,61.88,61.68,61.47
1297,61.99,61.68,61.47
1309,61.88,61.68,61.47
1321,61.88,61.68,61.47
1333,61.88,61.58,61.47
1345,61.88,61.68,61.47
1357,61.88,61.68,61.47
1369,61.99,61.68,61.47
1381,61.88,61.58,61.47
1393,61.88,61.68,61.47
1405,61.88,61.68,61.58
1417,61.88,61.68,61.47
1429,61.88,61.68,61.58
1441,61.99,61.68,61.58
1453,61.88,61.68,61.58
1465,61.88,61.68,61.47
1477,61.99,61.68,61.47
1489,61.88,61.58,61.47
1501,61.88,61.68,61.47
1513,61.88,61.68,61.47
1525,61.88,61.68,61.58
1537,61.88,61.68,61.47
1549,61.88,61.68,61.47
1561,61.88,61.68,61.58
1573,61.88,61.68,61.58
1585,61.88,61.68,61.47
1597,61.88,61.68,61.47
1609,61.88,61.68,61.58
1621,61.88,61.68,61.47
1633,61.88,61.68,61.47
1645,61.88,61.68,61.47
1657,61.88,61.68,61.47
1669,61.88,61.58,61.58
1681,61.88,61.68,61.47
1693,61.78,61.58,61.47
1705,61.88,61.68,61.47
1717,61.78,61.68,61.47
1729,61.88,61.58,61.47
1741,61.88,61.68,61.47
1753,61.88,61.68,61.47
1765,61.88,61.68,61.47
1777,61.88,61.58,61.47
1789,61.78,61.58,61.58
1801,61.88,61.58,61.47
1813,61.88,61.58,61.47
1825,61.88,61.68,61.47
1837,61.88,61.58,61.47
1849,61.88,61.68,61.47
1861,61.88,61.58,61.47
1873,61.88,61.58,61.47
1885,61.88,61.68,61.47
1897,61.88,61.58,61.47
1909,61.88,61.68,61.47
1921,61.88,61.68,61.47
1933,61.88,61.68,61.47
1945,61.78,61.68,61.47
1957,61.99,61.68,61.47
1969,61.88,61.68,61.47
1981,61.88,61.58,61.47
1993,61.88,61.68,61.47
2005,61.88,61.68,61.47
2017,61.88,61.68,61.58
2029,61.88,61.68,61.47
2041,61.88,61.68,61.58
2053,61.88,61.68,61.47
2065,61.99,61.58,61.58
2077,61.88,61.58,61.47
2089,61.88,61.68,61.58
2101,61.88,61.68,61.58
2113,61.88,61.68,61.47
2125,61.78,61.58,61.47
2137,61.88,61.58,61.58
2149,61.88,61.58,61.47
2161,61.88,61.68,61.47
2173,61.88,61.68,61.47
2185,61.88,61.58,61.47
2197,61.88,61.68,61.47
2209,61.78,61.68,61.47
2221,61.78,61.58,61.47
2233,61.88,61.68,61.47
2245,61.88,61.68,61.58
2257,61.88,61.68,61.47
2269,61.88,61.58,61.47
2281,61.99,61.58,61.47
2293,61.88,61.68,61.47
2305,61.78,61.58,61.47
2317,61.88,61.68,61.47
2329,61.88,61.68,61.47
2341,61.88,61.68,61.47
2353,61.88,61.68,61.47
2365,61.88,61.68,61.47
2377,61.88,61.68,61.47
2389,61.99,61.68,61.47
2401,61.88,61.58,61.58
2413,61.99,61.68,61.58
2425,61.88,61.68,61.47
2437,61.88,61.68,61.58
2449,61.88,61.68,61.58
2461,61.88,61.68,61.47
2473,61.88,61.68,61.58
2485,61.88,61.68,61.47
2497,61.88,61.68,61.47
2509,61.88,61.68,61.47
2521,61.88,61.68,61.58
2533,61.99,61.68,61.47
2545,61.88,61.68,61.47
2557,61.99,61.68,61.47
2569,61.88,61.58,61.47
2581,61.88,61.68,61.47
2593,61.88,61.68,61.47
2605,61.88,61.68,61.58
2617,61.88,61.58,61.47
2629,61.88,61.68,61.47
2641,61.78,61.68,61.47
2653,61.88,61.68,61.47
2665,61.88,61.68,61.58
2677,61.88,61.58,61.47
2689,61.88,61.68,61.47
2701,61.88,61.68,61.47
2713,61.88,61.68,61.58
2725,61.88,61.68,61.47
2737,61.88,61.68,61.47
2749,61.88,61.68,61.47
2761,61.88,61.68,61.47
2773,61.88,61.68,61.58
2785,61.88,61.68,61.47
2797,61.88,61.68,61.47
2809,61.88,61.68,61.58
2821,61.88,61.68,61.47
2833,61.88,61.68,61.58
2845,61.88,61.68,61.58
2857,61.88,61.68,61.58
2869,61.88,61.68,61.47
2881,61.88,61.68,61.47
2893,61.88,61.68,61.47
2905,61.88,61.68,61.47
2917,61.88,61.68,61.47
2929,61.88,61.58,61.47
2941,61.88,61.68,61.47
2953,61.88,61.68,61.47
2965,61.88,61.58,61.47
2977,61.88,61.68,61.47
2989,61.88,61.68,61.47
3001,61.88,61.68,61.47
3013,61.88,61.68,61.47
3025,61.88,61.58,61.47
3037,61.88,61.68,61.47
3049,61.88,61.68,61.58
3061,61.88,61.68,61.47
3073,61.88,61.68,61.47
3085,61.88,61.68,61.47
3097,61.88,61.68,61.47
3109,61.88,61.68,61.47
3121,61.78,61.58,61.47
3133,61.88,61.58,61.47
3145,61.88,61.68,61.47
3157,61.88,61.68,61.47
3169,61.88,61.68,61.47
3181,61.88,61.68,61.47
3193,61.88,61.68,61.47
3205,61.88,61.68,61.58
3217,61.88,61.58,61.47
3229,61.88,61.68,61.47
3241,61.88,61.68,61.47
3253,61.88,61.58,61.47
3265,61.99,61.68,61.47
3277,61.99,61.68,61.47
3289,61.88,61.68,61.47
3301,61.88,61.58,61.58
3313,61.88,61.68,61.47
3325,61.78,61.58,61.47
3337,61.88,61.68,61.47
3349,61.88,61.58,61.47
3361,61.88,61.58,61.47
3373,61.88,61.68,61.47
3385,61.88,61.58,61.47
3397,61.88,61.68,61.47
3409,61.88,61.68,61.47
