timestamp,U1,V1,W1
0,47.47,47.18,47.09
13,47.47,47.18,47.09
25,47.47,47.28,47.09
37,47.47,47.18,47.09
49,47.47,47.18,47.09
61,47.47,47.18,47.00
73,47.47,47.18,47.09
85,47.47,47.28,47.00
97,47.47,47.18,47.09
109,47.47,47.18,47.09
121,47.47,47.18,47.09
133,47.47,47.18,47.09
145,47.47,47.18,47.09
157,47.47,47.28,47.09
169,47.47,47.28,47.09
181,47.47,47.28,47.09
193,47.47,47.28,47.09
205,47.47,47.28,47.09
217,47.47,47.28,47.09
229,47.47,47.28,47.09
241,47.47,47.18,47.09
253,47.47,47.28,47.09
265,47.47,47.28,47.00
277,47.47,47.28,47.09
289,47.47,47.28,47.09
301,47.47,47.18,47.09
313,47.47,47.28,47.09
325,47.47,47.28,47.09
337,47.47,47.18,47.09
349,47.56,47.28,47.09
361,47.47,47.18,47.09
373,47.47,47.28,47.18
385,47.47,47.28,47.09
397,47.47,47.28,47.09
409,47.47,47.28,47.09
421,47.47,47.28,47.09
433,47.47,47.28,47.09
445,47.47,47.28,47.09
457,47.47,47.28,47.09
469,47.47,47.28,47.09
481,47.56,47.28,47.09
493,47.47,47.28,47.09
505,47.47,47.28,47.09
517,47.47,47.28,47.18
529,47.47,47.28,47.09
541,47.47,47.28,47.09
553,47.47,47.18,47.09
565,47.47,47.28,47.18
577,47.47,47.28,47.09
589,47.47,47.28,47.09
601,47.47,47.28,47.09
613,47.47,47.28,47.09
625,47.47,47.28,47.09
637,47.47,47.28,47.18
649,47.56,47.28,47.09
661,47.47,47.28,47.09
673,47.47,47.28,47.09
685,47.47,47.28,47.09
697,47.56,47.28,47.09
709,47.47,47.28,47.09
721,47.47,47.28,47.09
733,47.47,47.28,47.09
745,47.56,47.28,47.09
757,47.47,47.28,47.09
769,47.47,47.28,47.09
781,47.47,47.28,47.09
793,47.47,47.28,47.09
805,47.47,47.28,47.09
817,47.47,47.28,47.09
829,47.47,47.28,47.09
841,47.56,47.28,47.09
853,47.47,47.28,47.09
865,47.56,47.28,47.09
877,47.47,47.28,47.09
889,47.56,47.28,47.09
901,47.47,47.28,47.09
913,47.56,47.28,47.09
925,47.47,47.28,47.09
937,47.56,47.28,47.18
949,47.47,47.28,47.09
961,47.56,47.28,47.09
973,47.47,47.28,47.09
985,47.56,47.28,47.09
997,47.47,47.18,47.09
1009,47.47,47.28,47.09
1021,47.56,47.28,47.09
1033,47.47,47.28,47.09
1045,47.47,47.28,47.09
1057,47.47,47.18,47.09
1069,47.47,47.28,47.09
1081,47.47,47.28,47.09
1093,47.47,47.28,47.09
1105,47.47,47.28,47.09
1117,47.47,47.28,47.09
1129,47.47,47.28,47.09
1141,47.56,47.28,47.18
1153,47.47,47.28,47.18
1165,47.56,47.28,47.09
1177,47.47,47.28,47.18
1189,47.47,47.28,47.09
1201,47.47,47.28,47.09
1213,47.47,47.28,47.09
1225,47.56,47.28,47.09
1237,47.47,47.28,47.09
1249,47.47,47.28,47.09
1261,47.56,47.28,47.09
1273,47.47,47.28,47.09
1285,47.47,47.28,47.09
1297,47.47,47.28,47.18
1309,47.47,47.28,47.09
1321,47.47,47.28,47.09
1333,47.47,47.28,47.09
1345,47.47,47.28,47.09
1357,47.47,47.28,47.09
1369,47.47,47.28,47.09
1381,47.47,47.28,47.18
1393,47.47,47.28,47.09
1405,47.56,47.28,47.09
1417,47.56,47.28,47.09
1429,47.56,47.28,47.18
1441,47.47,47.28,47.09
1453,47.56,47.28,47.09
1465,47.56,47.28,47.09
1477,47.56,47.28,47.18
1489,47.56,47.28,47.18
1501,47.47,47.28,47.09
1513,47.47,47.28,47.09
1525,47.47,47.28,47.09
1537,47.47,47.28,47.09
1549,47.47,47.28,47.09
1561,47.47,47.28,47.09
1573,47.47,47.28,47.09
1585,47.47,47.28,47.18
1597,47.47,47.28,47.09
1609,47.47,47.28,47.09
1621,47.47,47.28,47.09
1633,47.56,47.18,47.09
1645,47.47,47.28,47.09
1657,47.47,47.28,47.18
1669,47.47,47.28,47.09
1681,47.47,47.28,47.09
1693,47.47,47.18,47.09
1705,47.47,47.28,47.09
1717,47.47,47.28,47.09
1729,47.47,47.28,47.09
1741,47.47,47.28,47.18
1753,47.47,47.28,47.09
1765,47.47,47.28,47.09
1777,47.47,47.28,47.09
1789,47.47,47.28,47.09
1801,47.47,47.28,47.09
1813,47.56,47.28,47.09
1825,47.47,47.28,47.09
1837,47.47,47.28,47.09
1849,47.47,47.28,47.18
1861,47.56,47.28,47.09
1873,47.47,47.28,47.09
1885,47.47,47.28,47.09
1897,47.56,47.28,47.09
1909,47.47,47.28,47.09
1921,47.47,47.28,47.18
1933,47.47,47.28,47.09
1945,47.47,47.28,47.18
1957,47.56,47.28,47.09
1969,47.47,47.28,47.09
1981,47.47,47.28,47.09
1993,47.47,47.28,47.09
2005,47.47,47.28,47.09
2017,47.47,47.28,47.09
2029,47.47,47.28,47.09
2041,47.47,47.28,47.09
2053,47.47,47.28,47.09
2065,47.47,47.28,47.09
2077,47.47,47.28,47.09
2089,47.56,47.28,47.09
2101,47.47,47.28,47.00
2113,47.47,47.28,47.09
2125,47.47,47.28,47.09
2137,47.47,47.28,47.09
2149,47.56,47.28,47.09
2161,47.47,47.28,47.09
2173,47.47,47.28,47.09
2185,47.56,47.28,47.18
2197,47.47,47.28,47.09
2209,47.56,47.28,47.09
2221,47.47,47.28,47.09
2233,47.47,47.28,47.18
2245,47.47,47.28,47.09
2257,47.56,47.28,47.09
2269,47.56,47.28,47.09
2281,47.47,47.28,47.09
2293,47.56,47.28,47.09
2305,47.47,47.28,47.18
2317,47.47,47.28,47.09
2329,47.47,47.28,47.09
2341,47.47,47.28,47.09
2353,47.47,47.28,47.09
2365,47.47,47.28,47.09
2377,47.47,47.28,47.09
2389,47.56,47.28,47.09
2401,47.47,47.28,47.18
2413,47.47,47.18,47.18
2425,47.47,47.28,47.18
2437,47.56,47.28,47.09
2449,47.47,47.18,47.09
2461,47.47,47.28,47.09
2473,47.47,47.28,47.09
2485,47.47,47.18,47.09
2497,47.47,47.28,47.09
2509,47.56,47.28,47.09
2521,47.56,47.28,47.18
2533,47.47,47.28,47.18
2545,47.47,47.28,47.09
2557,47.47,47.28,47.09
2569,47.47,47.28,47.09
2581,47.47,47.28,47.09
2593,47.47,47.18,47.09
2605,47.47,47.28,47.09
2617,47.56,47.28,47.09
2629,47.47,47.28,47.09
2641,47.47,47.28,47.09
2653,47.47,47.28,47.09
2665,47.47,47.28,47.09
2677,47.47,47.28,47.18
2689,47.47,47.18,47.09
2701,47.56,47.28,47.09
2713,47.56,47.28,47.09
2725,47.47,47.28,47.09
2737,47.47,47.28,47.09
2749,47.47,47.28,47.09
2761,47.47,47.28,47.09
2773,47.47,47.28,47.09
2785,47.47,47.28,47.09
2797,47.47,47.28,47.09
2809,47.47,47.28,47.09
2821,47.47,47.28,47.09
2833,47.47,47.28,47.09
2845,47.47,47.18,47.09
2857,47.47,47.28,47.09
2869,47.47,47.28,47.09
2881,47.47,47.28,47.09
2893,47.47,47.18,47.09
2905,47.47,47.28,47.09
2917,47.47,47.28,47.09
2929,47.47,47.28,47.09
2941,47.47,47.28,47.09
2953,47.47,47.28,47.09
2965,47.47,47.28,47.09
2977,47.47,47.28,47.09
2989,47.56,47.28,47.18
3001,47.47,47.28,47.09
3013,47.56,47.28,47.09
3025,47.47,47.28,47.09
3037,47.56,47.28,47.09
3049,47.56,47.28,47.09
3061,47.56,47.28,47.18
3073,47.56,47.28,47.18
3085,47.56,47.28,47.09
3097,47.56,47.28,47.09
3109,47.56,47.28,47.09
3121,47.56,47.28,47.09
3133,47.47,47.28,47.09
3145,47.56,47.28,47.18
3157,47.47,47.28,47.09
3169,47.56,47.28,47.09
3181,47.47,47.28,47.18
3193,47.56,47.28,47.09
3205,47.56,47.28,47.09
3217,47.47,47.28,47.09
3229,47.47,47.28,47.09
3241,47.47,47.28,47.09
3253,47.47,47.28,47.09
3265,47.47,47.28,47.09
3277,47.56,47.28,47.18
3289,47.47,47.28,47.09
3301,47.47,47.28,47.09
3313,47.47,47.18,47.09
3325,47.47,47.28,47.18
3337,47.47,47.28,47.09
3349,47.47,47.28,47.09
3361,47.47,47.28,47.09
3373,47.47,47.28,47.18
3385,47.56,47.28,47.09
3397,47.47,47.28,47.09
3409,47.56,47.28,47.09
3421,47.47,47.28,47.09
3433,47.47,47.28,47.09
3445,47.56,47.28,47.18
3457,47.47,47.28,47.09
3469,47.47,47.28,47.09
3481,47.47,47.28,47.18
3493,47.47,47.28,47.18
3505,47.56,47.28,47.09
3517,47.56,47.28,47.09
3529,47.56,47.28,47.18
3541,47.56,47.28,47.18
3553,47.56,47.28,47.18
3565,47.56,47.28,47.18
3577,47.47,47.28,47.09
3589,47.56,47.28,47.09
3601,47.56,47.28,47.09
3613,47.47,47.28,47.09
3625,47.47,47.28,47.09
3637,47.56,47.28,47.18
3649,47.47,47.28,47.09
3661,47.56,47.28,47.09
3673,47.56,47.28,47.09
3685,47.56,47.28,47.09
3697,47.47,47.28,47.09
3709,47.47,47.28,47.09
3721,47.47,47.28,47.09
3733,47.56,47.28,47.18
3745,47.56,47.28,47.18
3757,47.56,47.28,47.18
3769,47.56,47.28,47.18
3781,47.56,47.28,47.18
3793,47.56,47.28,47.18
3805,47.56,47.28,47.09
3817,47.56,47.28,47.18
3829,47.56,47.28,47.09
3841,47.56,47.28,47.09
3853,47.56,47.28,47.09
3865,47.47,47.28,47.18
3877,47.56,47.28,47.18
3889,47.56,47.28,47.18
3901,47.56,47.28,47.18
3913,47.47,47.28,47.09
3925,47.56,47.28,47.18
3937,47.56,47.28,47.09
3949,47.56,47.28,47.09
3961,47.56,47.28,47.09
3973,47.47,47.28,47.18
3985,47.47,47.28,47.18
3997,47.47,47.28,47.09
4009,47.47,47.28,47.09
4021,47.56,47.28,47.18
4033,47.47,47.28,47.09
4045,47.47,47.28,47.09
4057,47.47,47.28,47.18
4069,47.47,47.28,47.09
4081,47.47,47.28,47.09
4093,47.47,47.28,47.09
4105,47.47,47.28,47.09
4117,47.47,47.28,47.18
4129,47.47,47.28,47.09
4141,47.47,47.28,47.09
4153,47.47,47.28,47.18
4165,47.56,47.28,47.09
4177,47.56,47.28,47.18
4189,47.56,47.28,47.09
4201,47.47,47.28,47.09
4213,47.56,47.28,47.18
4225,47.47,47.28,47.18
4237,47.47,47.28,47.18
4249,47.56,47.28,47.09
4261,47.56,47.28,47.09
4273,47.56,47.28,47.18
4285,47.56,47.28,47.09
4297,47.47,47.28,47.09
4309,47.56,47.28,47.09
4321,47.47,47.28,47.09
4333,47.47,47.28,47.09
4345,47.56,47.28,47.18
4357,47.56,47.28,47.18
4369,47.56,47.28,47.09
4381,47.56,47.28,47.18
4393,47.56,47.28,47.09
4405,47.56,47.28,47.18
4417,47.56,47.28,47.18
4429,47.56,47.28,47.09
4441,47.47,47.28,47.09
4453,47.47,47.28,47.09
4465,47.47,47.28,47.09
4477,47.56,47.28,47.09
4489,47.56,47.28,47.09
4501,47.56,47.28,47.09
4513,47.47,47.28,47.18
4525,47.47,47.28,47.09
4537,47.47,47.28,47.09
4549,47.56,47.28,47.18
4561,47.47,47.28,47.18
4573,47.47,47.28,47.18
4585,47.56,47.28,47.09
4597,47.56,47.28,47.18
4609,47.56,47.28,47.18
4621,47.56,47.28,47.09
4633,47.47,47.28,47.09
4645,47.56,47.28,47.09
4657,47.47,47.28,47.18
4669,47.47,47.28,47.18
4681,47.47,47.28,47.18
4693,47.56,47.28,47.18
4705,47.47,47.28,47.18
4717,47.47,47.28,47.09
4729,47.56,47.28,47.09
4741,47.47,47.28,47.09
4753,47.47,47.28,47.09
4765,47.56,47.28,47.18
4777,47.47,47.18,47.18
4789,47.47,47.18,47.09
4801,47.47,47.28,47.09
4813,47.47,47.28,47.09
4825,47.47,47.28,47.09
4837,47.56,47.28,47.18
4849,47.47,47.28,47.09
4861,47.47,47.28,47.18
4873,47.56,47.28,47.18
4885,47.47,47.28,47.09
4897,47.47,47.28,47.09
4909,47.47,47.28,47.09
4921,47.56,47.28,47.18
4933,47.47,47.28,47.09
4945,47.56,47.28,47.09
4957,47.47,47.28,47.09
4969,47.56,47.28,47.18
4981,47.56,47.28,47.09
4993,47.56,47.28,47.18
