timestamp,U1,V1,W1
0,331.64,47.00,47.09
13,331.64,47.00,47.09
25,331.32,47.09,47.09
37,331.64,47.00,47.09
49,331.64,47.00,47.18
61,331.64,47.00,47.09
73,331.64,47.09,47.18
85,331.97,47.09,47.18
97,331.64,47.00,47.18
109,331.64,47.00,47.18
121,331.64,47.09,47.09
133,331.64,47.00,47.09
145,331.32,47.00,47.09
157,331.64,47.00,47.18
169,331.64,47.09,47.09
181,331.64,47.09,47.09
193,331.32,47.00,47.18
205,331.64,47.00,47.18
217,331.97,47.09,47.18
229,331.64,47.09,47.18
241,331.64,47.00,47.09
253,331.64,47.09,47.09
265,331.32,47.09,47.18
277,331.64,47.09,47.18
289,331.64,47.00,47.18
301,331.64,47.00,47.18
313,331.64,47.09,47.18
325,331.64,47.09,47.18
337,331.64,47.00,47.18
349,331.64,47.09,47.09
361,331.64,47.00,47.18
373,331.64,47.00,47.18
385,331.64,47.00,47.18
397,331.64,47.09,47.18
409,331.64,47.00,47.09
421,331.32,47.09,47.18
433,331.64,47.09,47.09
445,331.64,47.09,47.18
457,331.32,47.00,47.18
469,331.64,47.09,47.18
481,331.64,47.00,47.18
493,331.32,47.00,47.18
505,331.32,47.00,47.09
517,331.32,47.00,47.09
529,331.32,47.00,47.09
541,331.32,47.00,47.09
553,331.64,47.09,47.09
565,331.64,47.00,47.18
577,331.64,47.09,47.18
589,331.64,47.00,47.18
601,331.64,47.09,47.18
613,331.32,47.00,47.18
625,331.64,47.09,47.18
637,331.64,47.09,47.18
649,331.64,47.09,47.18
661,331.64,47.09,47.09
673,331.64,47.09,47.18
685,331.64,47.09,47.18
697,331.32,47.00,47.18
709,331.64,47.09,47.18
721,331.64,47.00,47.18
733,331.64,47.09,47.18
745,331.64,47.09,47.18
757,331.64,47.09,47.18
769,331.64,47.09,47.18
781,331.64,47.09,47.09
793,331.64,47.00,47.18
805,331.32,47.09,47.18
817,331.64,47.09,47.18
829,331.64,47.00,47.18
841,331.64,47.00,47.18
853,331.64,47.09,47.18
865,331.64,47.09,47.09
877,331.64,47.00,47.09
889,331.64,47.00,47.18
901,331.32,47.00,47.09
913,331.32,47.09,47.18
925,331.32,47.09,47.18
937,331.64,47.09,47.18
949,331.64,47.09,47.18
961,331.32,47.00,47.18
973,331.64,47.09,47.18
985,331.64,47.09,47.18
997,331.64,47.09,47.18
1009,331.64,47.09,47.18
1021,331.64,47.09,47.18
1033,331.64,47.09,47.18
1045,331.64,47.00,47.18
1057,331.32,47.09,47.18
1069,331.64,47.00,47.18
1081,331.64,47.09,47.18
1093,331.32,47.00,47.18
1105,331.32,47.09,47.18
1117,331.64,47.00,47.18
1129,331.64,47.09,47.09
1141,331.64,47.09,47.18
1153,331.32,47.09,47.18
1165,331.32,47.09,47.18
1177,331.64,47.09,47.09
1189,331.64,47.00,47.18
1201,331.32,47.09,47.18
1213,331.64,47.00,47.18
1225,331.64,47.09,47.18
1237,331.64,47.09,47.18
1249,331.32,47.00,47.09
1261,331.64,47.00,47.18
1273,331.32,47.00,47.18
1285,331.64,47.09,47.18
1297,331.32,47.09,47.18
1309,331.32,47.09,47.09
1321,331.32,47.09,47.18
1333,331.32,47.09,47.09
1345,331.32,47.00,47.09
1357,331.32,47.09,47.18
1369,331.64,47.09,47.09
1381,331.64,47.09,47.09
1393,331.64,47.09,47.18
1405,331.32,47.00,47.09
1417,331.64,47.00,47.18
1429,331.32,47.00,47.09
1441,331.64,47.00,47.18
1453,331.64,47.00,47.18
1465,331.64,47.00,47.18
1477,331.64,47.09,47.18
1489,331.64,47.00,47.18
1501,331.64,47.00,47.18
1513,331.64,47.09,47.28
1525,331.64,47.09,47.18
1537,331.64,47.09,47.09
1549,331.64,47.09,47.18
1561,331.64,47.09,47.18
1573,331.64,47.09,47.18
1585,331.64,47.09,47.18
1597,331.64,47.09,47.18
1609,331.64,47.09,47.18
1621,331.64,47.09,47.18
1633,331.64,47.00,47.18
1645,331.64,47.09,47.18
1657,331.64,47.00,47.09
