timestamp,U1,V1,W1
0,47.28,47.28,47.09
13,47.37,47.28,47.09
25,47.37,47.28,47.09
37,47.37,47.18,47.09
49,47.37,47.18,47.09
61,47.37,47.28,47.09
73,47.37,47.28,47.09
85,47.37,47.28,47.09
97,47.37,47.18,47.09
109,47.37,47.28,47.09
121,47.37,47.28,47.09
133,47.37,47.28,47.09
145,47.37,47.28,47.09
157,47.37,47.28,47.09
169,47.37,47.28,47.09
181,47.37,47.28,47.09
193,47.47,47.28,47.18
205,47.37,47.28,47.09
217,47.47,47.28,47.09
229,47.37,47.28,47.09
241,47.37,47.28,47.09
253,47.37,47.28,47.09
265,47.47,47.28,47.18
277,47.47,47.28,47.09
289,47.47,47.28,47.18
301,47.47,47.28,47.09
313,47.47,47.28,47.18
325,47.37,47.28,47.09
337,47.47,47.28,47.09
349,47.37,47.28,47.09
361,47.37,47.28,47.09
373,47.37,47.28,47.09
385,47.47,47.28,47.09
397,47.37,47.28,47.18
409,47.37,47.28,47.09
421,47.47,47.28,47.18
433,47.47,47.28,47.09
445,47.37,47.28,47.09
457,47.47,47.28,47.18
469,47.47,47.28,47.18
481,47.47,47.28,47.18
493,47.47,47.28,47.09
505,47.47,47.28,47.09
517,47.37,47.28,47.09
529,47.47,47.28,47.18
541,47.37,47.28,47.09
553,47.47,47.28,47.18
565,47.37,47.28,47.09
577,47.47,47.28,47.18
589,47.37,47.28,47.09
601,47.37,47.28,47.09
613,47.37,47.28,47.09
625,47.37,47.28,47.09
637,47.47,47.28,47.18
649,47.37,47.28,47.09
661,47.47,47.28,47.18
673,47.47,47.28,47.09
685,47.37,47.28,47.09
697,47.47,47.28,47.09
709,47.47,47.28,47.18
721,47.37,47.28,47.09
733,47.47,47.37,47.18
745,47.47,47.28,47.18
757,47.47,47.28,47.09
769,47.47,47.28,47.09
781,47.37,47.28,47.09
793,47.37,47.28,47.09
805,47.37,47.28,47.09
817,47.37,47.28,47.09
829,47.37,47.28,47.09
841,47.37,47.28,47.09
853,47.47,47.28,47.09
865,47.37,47.28,47.09
877,47.47,47.28,47.09
889,47.37,47.28,47.09
901,47.37,47.28,47.09
913,47.37,47.28,47.09
925,47.37,47.28,47.09
937,47.47,47.28,47.18
949,47.37,47.28,47.09
961,47.37,47.28,47.09
973,47.37,47.28,47.09
985,47.37,47.28,47.09
997,47.37,47.28,47.09
1009,47.37,47.28,47.09
1021,47.37,47.28,47.09
1033,47.37,47.28,47.09
1045,47.47,47.28,47.09
1057,47.37,47.28,47.09
1069,47.37,47.28,47.18
1081,47.37,47.28,47.09
1093,47.37,47.28,47.09
1105,47.37,47.28,47.09
1117,47.37,47.28,47.09
1129,47.37,47.28,47.09
1141,47.37,47.28,47.18
1153,47.37,47.28,47.09
1165,47.47,47.28,47.09
1177,47.47,47.28,47.18
1189,47.37,47.28,47.09
1201,47.47,47.28,47.18
1213,47.37,47.28,47.09
1225,47.47,47.28,47.09
1237,47.37,47.28,47.09
1249,47.37,47.28,47.09
1261,47.37,47.28,47.09
1273,47.37,47.28,47.09
1285,47.37,47.28,47.09
1297,47.37,47.28,47.09
1309,47.37,47.28,47.09
1321,47.47,47.28,47.09
1333,47.47,47.28,47.09
1345,47.47,47.28,47.18
1357,47.37,47.28,47.09
1369,47.37,47.28,47.18
1381,47.47,47.28,47.09
1393,47.37,47.28,47.18
1405,47.37,47.28,47.09
1417,47.37,47.28,47.09
1429,47.37,47.28,47.09
1441,47.37,47.28,47.09
1453,47.37,47.28,47.09
1465,47.37,47.28,47.09
1477,47.47,47.28,47.09
1489,47.47,47.28,47.09
1501,47.37,47.28,47.09
1513,47.37,47.28,47.09
1525,47.37,47.28,47.09
1537,47.37,47.28,47.09
1549,47.37,47.28,47.09
1561,47.47,47.28,47.09
1573,47.37,47.18,47.18
1585,47.47,47.28,47.09
1597,47.47,47.28,47.18
1609,47.37,47.28,47.09
1621,47.37,47.28,47.09
1633,47.37,47.28,47.09
1645,47.37,47.28,47.09
1657,47.47,47.28,47.09
1669,47.37,47.28,47.09
1681,47.37,47.28,47.09
1693,47.37,47.28,47.09
1705,47.37,47.28,47.09
1717,47.37,47.28,47.18
1729,47.37,47.28,47.00
1741,47.37,47.18,47.09
1753,47.37,47.28,47.09
1765,47.37,47.28,47.09
1777,47.47,47.28,47.18
1789,47.37,47.28,47.09
1801,47.37,47.28,47.09
1813,47.37,47.28,47.09
1825,47.47,47.28,47.09
1837,47.37,47.28,47.09
1849,47.37,47.28,47.09
1861,47.37,47.28,47.09
1873,47.37,47.28,47.09
1885,47.47,47.28,47.09
1897,47.37,47.28,47.09
1909,47.37,47.28,47.09
1921,47.37,47.28,47.18
1933,47.37,47.28,47.09
1945,47.37,47.28,47.09
1957,47.47,47.28,47.18
1969,47.37,47.28,47.18
1981,47.47,47.28,47.09
1993,47.47,47.28,47.18
2005,47.37,47.28,47.18
2017,47.37,47.28,47.09
2029,47.37,47.28,47.09
2041,47.37,47.28,47.09
2053,47.37,47.28,47.09
2065,47.37,47.28,47.09
2077,47.37,47.28,47.09
2089,47.37,47.28,47.09
2101,47.37,47.28,47.09
2113,47.47,47.28,47.09
2125,47.37,47.28,47.09
2137,47.37,47.28,47.09
2149,47.47,47.28,47.18
2161,47.37,47.28,47.09
2173,47.47,47.28,47.09
2185,47.37,47.28,47.09
2197,47.37,47.28,47.09
2209,47.47,47.28,47.09
2221,47.37,47.28,47.09
2233,47.37,47.28,47.09
2245,47.37,47.28,47.09
2257,47.47,47.28,47.09
2269,47.47,47.28,47.18
2281,47.37,47.28,47.18
2293,47.47,47.28,47.09
2305,47.37,47.28,47.09
2317,47.47,47.28,47.18
2329,47.37,47.28,47.09
2341,47.37,47.28,47.09
2353,47.37,47.28,47.09
2365,47.37,47.28,47.18
2377,47.47,47.28,47.09
2389,47.37,47.28,47.09
2401,47.37,47.28,47.09
2413,47.37,47.28,47.09
2425,47.37,47.18,47.09
2437,47.47,47.28,47.18
2449,47.37,47.28,47.18
2461,47.37,47.28,47.09
2473,47.37,47.28,47.09
2485,47.37,47.28,47.09
2497,47.37,47.28,47.09
2509,47.37,47.28,47.09
2521,47.47,47.28,47.09
2533,47.37,47.28,47.09
2545,47.37,47.28,47.18
2557,47.37,47.28,47.09
2569,47.37,47.28,47.09
2581,47.37,47.28,47.09
2593,47.37,47.28,47.09
2605,47.37,47.28,47.09
2617,47.37,47.28,47.09
2629,47.37,47.28,47.09
2641,47.37,47.28,47.09
2653,47.37,47.28,47.00
2665,47.37,47.28,47.09
2677,47.37,47.18,47.09
2689,47.37,47.28,47.09
2701,47.37,47.28,47.09
2713,47.37,47.28,47.09
2725,47.37,47.28,47.09
2737,47.37,47.28,47.09
2749,47.47,47.28,47.09
2761,47.47,47.28,47.09
2773,47.37,47.28,47.09
2785,47.47,47.28,47.09
2797,47.47,47.28,47.09
2809,47.47,47.28,47.18
2821,47.37,47.28,47.09
2833,47.37,47.28,47.18
2845,47.37,47.28,47.09
2857,47.47,47.28,47.09
2869,47.37,47.28,47.09
2881,47.37,47.28,47.09
2893,47.37,47.28,47.18
2905,47.37,47.28,47.18
2917,47.47,47.28,47.09
2929,47.37,47.28,47.09
2941,47.47,47.28,47.09
2953,47.47,47.28,47.09
2965,47.37,47.28,47.09
2977,47.37,47.28,47.09
2989,47.47,47.28,47.09
3001,47.47,47.28,47.18
3013,47.37,47.28,47.09
3025,47.47,47.37,47.09
3037,47.47,47.28,47.18
3049,47.37,47.28,47.09
3061,47.37,47.28,47.18
3073,47.47,47.28,47.18
3085,47.37,47.28,47.18
3097,47.37,47.28,47.18
3109,47.37,47.28,47.18
3121,47.47,47.28,47.09
3133,47.47,47.37,47.18
3145,47.37,47.28,47.09
3157,47.37,47.28,47.09
3169,47.47,47.28,47.18
3181,47.37,47.28,47.09
3193,47.47,47.28,47.09
3205,47.37,47.28,47.09
3217,47.37,47.28,47.09
3229,47.47,47.28,47.09
3241,47.37,47.28,47.09
3253,47.37,47.28,47.09
3265,47.37,47.28,47.09
3277,47.37,47.28,47.09
3289,47.47,47.28,47.09
3301,47.37,47.28,47.09
3313,47.37,47.28,47.09
3325,47.47,47.28,47.09
3337,47.37,47.28,47.09
3349,47.37,47.28,47.09
3361,47.37,47.28,47.09
3373,47.37,47.28,47.18
3385,47.37,47.28,47.09
3397,47.37,47.28,47.09
3409,47.37,47.18,47.09
3421,47.47,47.28,47.09
3433,47.37,47.28,47.09
3445,47.37,47.28,47.09
3457,47.37,47.28,47.09
3469,47.37,47.28,47.09
3481,47.37,47.28,47.18
3493,47.37,47.28,47.09
3505,47.37,47.28,47.09
3517,47.47,47.28,47.09
3529,47.37,47.28,47.09
3541,47.37,47.28,47.09
3553,47.37,47.28,47.09
3565,47.37,47.28,47.18
3577,47.37,47.28,47.09
3589,47.37,47.18,47.09
3601,47.37,47.28,47.09
3613,47.37,47.28,47.18
3625,47.37,47.28,47.09
3637,47.37,47.28,47.09
3649,47.37,47.28,47.09
3661,47.37,47.28,47.09
3673,47.37,47.28,47.18
3685,47.47,47.28,47.09
3697,47.47,47.28,47.18
3709,47.37,47.28,47.09
3721,47.47,47.28,47.09
3733,47.47,47.28,47.09
3745,47.37,47.28,47.09
3757,47.47,47.28,47.09
3769,47.47,47.28,47.18
3781,47.37,47.28,47.09
3793,47.37,47.28,47.09
3805,47.37,47.28,47.18
3817,47.37,47.28,47.18
3829,47.37,47.28,47.09
3841,47.47,47.28,47.09
3853,47.37,47.28,47.09
3865,47.37,47.28,47.09
3877,47.47,47.28,47.09
3889,47.37,47.28,47.09
3901,47.37,47.28,47.09
3913,47.37,47.28,47.09
3925,47.47,47.28,47.18
3937,47.37,47.28,47.09
3949,47.47,47.28,47.09
3961,47.37,47.28,47.09
3973,47.47,47.28,47.09
3985,47.37,47.28,47.18
3997,47.37,47.28,47.18
4009,47.47,47.28,47.09
4021,47.37,47.28,47.09
4033,47.47,47.28,47.18
4045,47.47,47.28,47.09
4057,47.47,47.28,47.09
4069,47.37,47.28,47.09
4081,47.37,47.18,47.09
4093,47.37,47.28,47.09
4105,47.37,47.28,47.09
4117,47.37,47.28,47.09
4129,47.37,47.28,47.09
4141,47.47,47.28,47.09
4153,47.47,47.28,47.09
4165,47.37,47.28,47.09
4177,47.37,47.28,47.09
4189,47.37,47.28,47.09
4201,47.37,47.28,47.09
4213,47.37,47.28,47.09
